,Node_ID,Coordinates,Longitude,Latitude,page_rank,influence_factor_page_rank
101,251877972,"(25.6256565, 45.6546959)",25.6256565,45.6546959,0.00034023708462930494,3.4023708462930495e-05
102,251878013,"(25.625894, 45.6525523)",25.625894,45.6525523,0.00028538958514812845,2.8538958514812847e-05
103,252405163,"(25.6263921, 45.6414006)",25.6263921,45.6414006,0.00041385759324510745,4.138575932451075e-05
104,252405547,"(25.6325791, 45.644211)",25.6325791,45.644211,0.0004452388249770796,0.0002226194124885398
105,252405584,"(25.6322654, 45.644502)",25.6322654,45.644502,0.0004584986876224395,0.00022924934381121976
106,252455195,"(25.5896938, 45.6460636)",25.5896938,45.6460636,0.00022856952786528295,0.00022856952786528295
107,252455415,"(25.5891841, 45.6473033)",25.5891841,45.6473033,0.00029679116465569216,0.00014839558232784608
108,252455848,"(25.5831956, 45.654659)",25.5831956,45.654659,0.00023534691156527896,2.3534691156527896e-05
109,252456260,"(25.5781958, 45.6635725)",25.5781958,45.6635725,0.00028548805067104036,0.00028548805067104036
110,252456266,"(25.5776934, 45.6635682)",25.5776934,45.6635682,0.00030622640634301543,0.00030622640634301543
111,252458333,"(25.5538799, 45.6605196)",25.5538799,45.6605196,0.00021526589991349446,0.00021526589991349446
112,252458334,"(25.5523955, 45.6611184)",25.5523955,45.6611184,0.000245922427430762,2.45922427430762e-05
113,252460612,"(25.5939348, 45.6661857)",25.5939348,45.6661857,0.00010940339616237514,0.00010940339616237514
114,252460703,"(25.5844766, 45.6651929)",25.5844766,45.6651929,0.0002888976596405472,0.0002888976596405472
115,252460705,"(25.5825516, 45.6646079)",25.5825516,45.6646079,0.0002607511795389767,0.0002607511795389767
116,252460707,"(25.5793865, 45.6639836)",25.5793865,45.6639836,0.0004200473041827128,4.200473041827128e-05
117,252460709,"(25.5789614, 45.6638119)",25.5789614,45.6638119,0.00028381004321016413,0.00028381004321016413
118,252464263,"(25.6070579, 45.6414006)",25.6070579,45.6414006,0.0001539325012355155,1.5393250123551553e-05
119,252467962,"(25.6005098, 45.6295321)",25.6005098,45.6295321,0.0005437914294193734,5.437914294193734e-05
120,252467965,"(25.6031102, 45.6303986)",25.6031102,45.6303986,0.00023282939252393362,2.3282939252393362e-05
121,252468104,"(25.6135709, 45.6375266)",25.6135709,45.6375266,0.00038826135538981197,3.88261355389812e-05
122,252469448,"(25.6327549, 45.6339435)",25.6327549,45.6339435,0.0004242070402272421,4.2420704022724216e-05
123,252551884,"(25.6318736, 45.644299)",25.6318736,45.644299,0.00048022489248717814,0.00024011244624358907
124,252686137,"(25.6086275, 45.6382741)",25.6086275,45.6382741,0.00036085198979851613,3.6085198979851616e-05
125,252686144,"(25.6080902, 45.6374913)",25.6080902,45.6374913,0.00014858949983324199,1.48589499833242e-05
126,252686204,"(25.6093691, 45.6384275)",25.6093691,45.6384275,0.0001499281933830621,1.4992819338306211e-05
127,252686674,"(25.6053024, 45.6544493)",25.6053024,45.6544493,0.00020340633945269482,2.0340633945269484e-05
128,252728931,"(25.6061719, 45.65057)",25.6061719,45.65057,0.00023257171162165464,2.3257171162165466e-05
129,252728932,"(25.6037124, 45.6501156)",25.6037124,45.6501156,0.000459514129157367,4.59514129157367e-05
130,252728933,"(25.5993368, 45.6488935)",25.5993368,45.6488935,0.0003273132858837753,3.273132858837753e-05
131,252728934,"(25.5986538, 45.6486301)",25.5986538,45.6486301,0.0002668993765697289,2.6689937656972894e-05
132,252728995,"(25.5945282, 45.646367)",25.5945282,45.646367,0.00028604005722154233,2.8604005722154236e-05
133,252729002,"(25.5893021, 45.6470212)",25.5893021,45.6470212,0.00033242054226523125,3.3242054226523125e-05
134,252730571,"(25.5919777, 45.65497)",25.5919777,45.65497,0.0002972306226474555,2.972306226474555e-05
135,252730664,"(25.5887803, 45.6538448)",25.5887803,45.6538448,0.00043732927249604675,4.3732927249604675e-05
136,252730670,"(25.5872035, 45.6529742)",25.5872035,45.6529742,0.000510434852771783,5.1043485277178304e-05
137,252730869,"(25.5808553, 45.6642453)",25.5808553,45.6642453,0.0003936474702085032,3.936474702085033e-05
138,252731331,"(25.576863, 45.6462081)",25.576863,45.6462081,0.00032575854433954056,3.2575854433954056e-05
139,252731339,"(25.5802022, 45.6454216)",25.5802022,45.6454216,0.0003346199832712786,3.3461998327127865e-05
140,252731340,"(25.580257, 45.6450941)",25.580257,45.6450941,0.0003344417673520536,3.344417673520536e-05
141,252732478,"(25.5524511, 45.6106395)",25.5524511,45.6106395,0.00041880609439983113,4.188060943998312e-05
142,252732801,"(25.5505776, 45.5968746)",25.5505776,45.5968746,0.00042460187241169506,4.2460187241169506e-05
143,252811217,"(25.5880891, 45.6461179)",25.5880891,45.6461179,0.00014029584435685508,7.014792217842754e-05
144,252811499,"(25.5876785, 45.6499373)",25.5876785,45.6499373,0.0002202982846705065,0.00011014914233525325
145,252870054,"(25.609453, 45.6546188)",25.609453,45.6546188,0.0004660456459261602,4.660456459261602e-05
146,252870240,"(25.6074449, 45.6535337)",25.6074449,45.6535337,0.0006270871800142702,6.270871800142703e-05
147,252948258,"(25.6049869, 45.6478283)",25.6049869,45.6478283,0.00023148841539915064,2.3148841539915067e-05
148,252948259,"(25.6051866, 45.6477641)",25.6051866,45.6477641,0.00018130428957550057,1.8130428957550057e-05
149,252948260,"(25.6081755, 45.6483196)",25.6081755,45.6483196,0.0003264528272530407,3.2645282725304075e-05
150,252950980,"(25.6156567, 45.6410736)",25.6156567,45.6410736,0.00019292373364873926,1.9292373364873928e-05
151,252951681,"(25.6166834, 45.6392516)",25.6166834,45.6392516,0.00031425161592616834,3.1425161592616835e-05
152,252953725,"(25.6129779, 45.6395293)",25.6129779,45.6395293,0.00034773275865229665,3.477327586522967e-05
153,252953781,"(25.613687, 45.6390101)",25.613687,45.6390101,0.00037453233786618713,3.7453233786618715e-05
154,252953783,"(25.6148461, 45.6382417)",25.6148461,45.6382417,0.0004111056704888639,4.1110567048886394e-05
155,252953786,"(25.6120974, 45.6402936)",25.6120974,45.6402936,0.000338960545295476,3.38960545295476e-05
156,252953800,"(25.612537, 45.6378658)",25.612537,45.6378658,0.0003156794442271219,3.156794442271219e-05
157,252955343,"(25.6087973, 45.6514673)",25.6087973,45.6514673,0.000251412904913497,0.000251412904913497
158,252955488,"(25.6190863, 45.6483985)",25.6190863,45.6483985,0.00023245224883018724,2.3245224883018727e-05
159,253075140,"(25.6041144, 45.6511658)",25.6041144,45.6511658,0.00030795039093379015,3.079503909337902e-05
160,253075178,"(25.6075829, 45.6518433)",25.6075829,45.6518433,0.00026508164155539997,2.650816415554e-05
161,253075182,"(25.6059525, 45.651517)",25.6059525,45.651517,0.00035244600697021295,3.5244600697021296e-05
162,253075319,"(25.6057768, 45.6522029)",25.6057768,45.6522029,0.00030953206438541145,3.095320643854115e-05
163,253075324,"(25.6054661, 45.6526827)",25.6054661,45.6526827,0.00013402956205233452,1.3402956205233454e-05
164,253075380,"(25.6070282, 45.6507406)",25.6070282,45.6507406,0.00026318268961239615,2.6318268961239617e-05
165,253075396,"(25.6066288, 45.6516509)",25.6066288,45.6516509,0.0003075432231927284,3.0754322319272845e-05
166,253132832,"(25.5623786, 45.6582049)",25.5623786,45.6582049,0.00022511778067904544,0.00011255889033952272
167,253132835,"(25.5624756, 45.6580895)",25.5624756,45.6580895,0.00028572739952897067,0.00014286369976448533
168,253132838,"(25.5626906, 45.6581487)",25.5626906,45.6581487,0.0002249614168091223,0.00011248070840456115
169,253132840,"(25.5626434, 45.6582826)",25.5626434,45.6582826,0.0002586846500585219,0.00012934232502926095
170,253133270,"(25.5618049, 45.6598291)",25.5618049,45.6598291,0.0003666915847979308,0.0001833457923989654
171,253136067,"(25.5612158, 45.6577728)",25.5612158,45.6577728,0.00033995854346866174,0.00016997927173433087
172,253137626,"(25.5612125, 45.6563306)",25.5612125,45.6563306,0.00016987217257272407,1.698721725727241e-05
173,253137633,"(25.5614718, 45.6559666)",25.5614718,45.6559666,0.0005793382806402359,5.793382806402359e-05
174,253138026,"(25.5933921, 45.6583335)",25.5933921,45.6583335,0.00031163063740311534,3.116306374031154e-05
175,253138176,"(25.5932413, 45.6586662)",25.5932413,45.6586662,0.0002349807579670316,2.349807579670316e-05
176,253138177,"(25.5932327, 45.6587196)",25.5932327,45.6587196,0.00039146035580039153,0.00019573017790019577
177,253138178,"(25.593102, 45.6587893)",25.593102,45.6587893,0.00037880035281320833,0.00018940017640660416
178,253138181,"(25.5929314, 45.6586789)",25.5929314,45.6586789,0.0003405129853406268,0.0001702564926703134
179,253138184,"(25.5931054, 45.6585729)",25.5931054,45.6585729,0.0002176799867032498,0.0001088399933516249
180,253138654,"(25.5923933, 45.6592627)",25.5923933,45.6592627,0.00038308102111136403,0.00019154051055568201
181,253138703,"(25.5927942, 45.6589485)",25.5927942,45.6589485,0.0003151719847905522,0.0001575859923952761
182,253138754,"(25.5954321, 45.6596617)",25.5954321,45.6596617,0.00025002149666198374,0.00025002149666198374
183,253138906,"(25.5930244, 45.6594427)",25.5930244,45.6594427,0.00038350370525857603,3.8350370525857606e-05
184,253138989,"(25.5872364, 45.6582445)",25.5872364,45.6582445,0.0004364538215177843,4.3645382151778436e-05
185,253138996,"(25.5818299, 45.664442)",25.5818299,45.664442,0.00031767908275401915,3.1767908275401914e-05
186,253853135,"(25.6100887, 45.636571)",25.6100887,45.636571,0.00032960420813015487,3.2960420813015486e-05
187,253854723,"(25.6089476, 45.6358928)",25.6089476,45.6358928,0.0003210472074454402,3.210472074454402e-05
188,253854726,"(25.609382, 45.6358068)",25.609382,45.6358068,0.0003213179051746514,3.213179051746514e-05
189,253863268,"(25.6370192, 45.6320082)",25.6370192,45.6320082,0.00013672046263669602,1.3672046263669603e-05
190,253863435,"(25.6383226, 45.6326869)",25.6383226,45.6326869,0.0001420531479868264,1.4205314798682642e-05
191,253910377,"(25.6114057, 45.6382419)",25.6114057,45.6382419,0.000331486876128239,3.31486876128239e-05
192,253926724,"(25.6077913, 45.6524932)",25.6077913,45.6524932,0.0002529823453552804,0.0002529823453552804
193,253991387,"(25.6039678, 45.6507636)",25.6039678,45.6507636,0.00030077860209790915,0.00015038930104895458
194,253991389,"(25.6033274, 45.65003)",25.6033274,45.65003,0.0006261166341670533,6.261166341670533e-05
195,254091978,"(25.5844969, 45.6573126)",25.5844969,45.6573126,0.00023713485208328426,2.3713485208328426e-05
196,254091985,"(25.5816639, 45.656628)",25.5816639,45.656628,0.00028875198792917045,2.8875198792917048e-05
197,254092134,"(25.5857112, 45.6556289)",25.5857112,45.6556289,0.000448870065562044,4.4887006556204404e-05
198,254092139,"(25.589269, 45.6568831)",25.589269,45.6568831,0.00031619999976747104,3.161999997674711e-05
199,254342439,"(25.5873831, 45.6371903)",25.5873831,45.6371903,0.00043804167949698723,4.380416794969873e-05
200,254342441,"(25.5872569, 45.6371056)",25.5872569,45.6371056,0.0003110809485153595,3.110809485153595e-05
201,254343157,"(25.6249538, 45.6428193)",25.6249538,45.6428193,0.00020658644489592902,2.0658644489592903e-05
202,254343160,"(25.6192605, 45.6399014)",25.6192605,45.6399014,0.0003522052804841175,3.522052804841175e-05
203,254343181,"(25.6200248, 45.6402903)",25.6200248,45.6402903,0.00033710042747808424,3.371004274780843e-05
204,254343958,"(25.5883187, 45.6365494)",25.5883187,45.6365494,0.00023241123171773636,2.3241123171773636e-05
205,254344222,"(25.5975384, 45.6433213)",25.5975384,45.6433213,0.0003262877047278672,3.262877047278672e-05
206,254344311,"(25.5978566, 45.643151)",25.5978566,45.643151,0.0004471437706926405,4.4714377069264056e-05
207,254344602,"(25.5990474, 45.6452381)",25.5990474,45.6452381,0.0005435811138540212,5.435811138540212e-05
208,254344606,"(25.5995339, 45.6457834)",25.5995339,45.6457834,0.0004208235974629794,4.2082359746297945e-05
209,254344955,"(25.6019399, 45.6464286)",25.6019399,45.6464286,0.00030776952341335004,3.077695234133501e-05
210,254344959,"(25.6048201, 45.6476085)",25.6048201,45.6476085,0.00016291672351884055,1.6291672351884055e-05
211,254344963,"(25.6020814, 45.6440324)",25.6020814,45.6440324,0.0004220629775146583,4.220629775146583e-05
212,254344970,"(25.6021238, 45.6457043)",25.6021238,45.6457043,0.0002572235162804151,2.5722351628041512e-05
213,254344973,"(25.6020887, 45.6462024)",25.6020887,45.6462024,0.0003886990982624865,3.886990982624865e-05
214,254346113,"(25.5880882, 45.6357836)",25.5880882,45.6357836,0.00036893671613162795,3.6893671613162796e-05
215,254980868,"(25.60422, 45.6327832)",25.60422,45.6327832,0.0003168405402214018,3.168405402214018e-05
216,254980870,"(25.6040928, 45.6325351)",25.6040928,45.6325351,0.00032171360765533035,3.2171360765533035e-05
217,254980901,"(25.6043521, 45.6341104)",25.6043521,45.6341104,0.00020120207527566655,2.0120207527566655e-05
218,254981040,"(25.6043176, 45.6333479)",25.6043176,45.6333479,0.0003220055731178202,3.220055731178202e-05
219,254981145,"(25.6037139, 45.6324095)",25.6037139,45.6324095,0.0003518070664566157,3.5180706645661574e-05
220,254981185,"(25.6006097, 45.6307071)",25.6006097,45.6307071,0.0002844745552136203,2.8447455521362032e-05
221,254982293,"(25.6029264, 45.6314658)",25.6029264,45.6314658,0.000422478520038145,4.22478520038145e-05
222,254983193,"(25.6042795, 45.6322229)",25.6042795,45.6322229,0.00040104259985356396,4.01042599853564e-05
223,254984503,"(25.605834, 45.6335777)",25.605834,45.6335777,0.0002766560779375267,2.7665607793752668e-05
224,254984884,"(25.6064891, 45.6333059)",25.6064891,45.6333059,0.00020214916251389407,2.021491625138941e-05
225,254984927,"(25.6100263, 45.6342091)",25.6100263,45.6342091,0.0001857205204254616,1.857205204254616e-05
226,254985884,"(25.6162111, 45.6367175)",25.6162111,45.6367175,0.0003257695500666421,3.257695500666421e-05
227,255523164,"(25.6081442, 45.655652)",25.6081442,45.655652,0.00047603048176748176,4.760304817674818e-05
228,255523165,"(25.6072885, 45.6560672)",25.6072885,45.6560672,0.0004905327754218219,4.9053277542182195e-05
229,255523166,"(25.6066651, 45.6562436)",25.6066651,45.6562436,0.00036934349252681735,3.6934349252681736e-05
230,255523208,"(25.6097813, 45.655679)",25.6097813,45.655679,0.000312003310502555,3.1200331050255507e-05
231,255523209,"(25.6089501, 45.6562976)",25.6089501,45.6562976,0.0001343996042039204,1.343996042039204e-05
232,255523211,"(25.6078981, 45.6568308)",25.6078981,45.6568308,0.00018727467843260415,1.8727467843260415e-05
233,255523212,"(25.6071437, 45.657099)",25.6071437,45.657099,0.0003848557583737185,3.848557583737185e-05
234,255523213,"(25.6062948, 45.6572848)",25.6062948,45.6572848,0.0007363886225281173,7.363886225281174e-05
235,255523245,"(25.6084774, 45.657527)",25.6084774,45.657527,0.00029698845055342924,2.9698845055342924e-05
236,255523248,"(25.6063271, 45.6542851)",25.6063271,45.6542851,0.00010367774106470619,1.036777410647062e-05
237,255523262,"(25.608469, 45.6559063)",25.608469,45.6559063,0.00010316313014768595,1.0316313014768596e-05
238,255523281,"(25.6075068, 45.65635)",25.6075068,45.65635,0.00016952398612746184,1.6952398612746184e-05
239,255523612,"(25.6104236, 45.6560122)",25.6104236,45.6560122,0.0003394734683980976,3.394734683980976e-05
240,255523653,"(25.6077965, 45.6580134)",25.6077965,45.6580134,0.00036355086963048733,3.6355086963048735e-05
241,255523654,"(25.6073571, 45.6582652)",25.6073571,45.6582652,0.0002646429609021455,2.646429609021455e-05
242,255523681,"(25.6086352, 45.6585218)",25.6086352,45.6585218,0.00019007124985337805,1.9007124985337807e-05
243,255523682,"(25.6093127, 45.6581044)",25.6093127,45.6581044,0.0002879496596777274,2.879496596777274e-05
244,255523729,"(25.6079822, 45.6581449)",25.6079822,45.6581449,0.00024123405631814131,2.4123405631814134e-05
245,255557440,"(25.6474955, 45.6751478)",25.6474955,45.6751478,0.00021132007376995112,2.1132007376995113e-05
246,255657402,"(25.6451943, 45.6734516)",25.6451943,45.6734516,0.000244979185129129,0.000244979185129129
247,255657743,"(25.6266739, 45.6527441)",25.6266739,45.6527441,0.00039534569411811906,3.953456941181191e-05
248,255657791,"(25.6265916, 45.6511797)",25.6265916,45.6511797,0.0002657751988461655,2.657751988461655e-05
249,255657792,"(25.6261831, 45.6519835)",25.6261831,45.6519835,0.00022526497214335603,2.2526497214335603e-05
250,255657897,"(25.6215151, 45.6535933)",25.6215151,45.6535933,0.00044076758822461117,4.407675882246112e-05
251,255657898,"(25.6217217, 45.6525799)",25.6217217,45.6525799,0.000262969237885726,2.62969237885726e-05
252,255678673,"(25.6057637, 45.6557801)",25.6057637,45.6557801,0.00018985021023868484,1.8985021023868487e-05
253,255678694,"(25.6069122, 45.6555193)",25.6069122,45.6555193,0.00014391930179573015,1.4391930179573015e-05
